Unnamed: 0,transit_timestamp,station_complex_id,station_complex,borough,payment_method,ridership,transfers,latitude,longitude,Georeference
912799,2023-08-15 23:00:00,N202,155 St ,Manhattan,metrocard,8,0,40.83013534545898,-73.9382095336914,POINT (-73.9382095336914 40.830135345458984)
1663493,2022-07-02 05:00:00,R188,207 St ,Manhattan,omny,13,0,40.86462020874024,-73.9188232421875,POINT (-73.9188232421875 40.864620208740234)
5493009,2024-02-02 16:00:00,107,Broad St ,Manhattan,metrocard,15,0,40.706474,-74.011055,POINT (-74.011055 40.706474)
1482121,2023-12-07 23:00:00,405,23 St ,Manhattan,metrocard,49,0,40.739864,-73.9866,POINT (-73.9866 40.739864)
361050,2023-11-06 06:00:00,303,157 St ,Manhattan,metrocard,13,0,40.83404,-73.94489,POINT (-73.94489 40.83404)
1755739,2023-12-11 22:00:00,212,Kingsbridge Rd ,Bronx,metrocard,6,0,40.866978,-73.89351,POINT (-73.89351 40.866978)
3320783,2024-01-02 22:00:00,145,190 St ,Manhattan,omny,4,0,40.85902,-73.93418,POINT (-73.93418 40.85902)
9122959,2023-04-15 08:00:00,K026,Middle Village-Metropolitan Av ,Queens,metrocard,90,10,40.71139526367188,-73.88960266113281,POINT (-73.88960266113281 40.711395263671875)
1964263,2022-05-22 03:00:00,R194,231 St ,Bronx,metrocard,8,1,40.87885665893555,-73.90483093261719,POINT (-73.90483093261719 40.87885665893555)
5183214,2024-01-29 12:00:00,501,St George ,Staten Island,metrocard,22,10,40.64375,-74.07365,POINT (-74.07365 40.64375)
5063428,2023-03-11 11:00:00,N184,Beach 90 St ,Queens,metrocard,9,0,40.588035583496094,-73.81364440917969,POINT (-73.81364440917969 40.588035583496094)
5938538,2024-02-09 00:00:00,334,Clark St ,Brooklyn,metrocard,3,0,40.697468,-73.99309,POINT (-73.99309 40.697468)
1088609,2023-11-16 08:00:00,398,77 St ,Manhattan,metrocard,89,3,40.77362,-73.95988,POINT (-73.95988 40.77362)
11116304,2022-08-19 10:00:00,N120,Utica Av ,Brooklyn,metrocard,226,21,40.67936325073242,-73.93073272705078,POINT (-73.93073272705078 40.67936325073242)
2004815,2023-09-07 02:00:00,R194,231 St ,Bronx,metrocard,3,0,40.87885665893555,-73.90483093261719,POINT (-73.90483093261719 40.87885665893555)
23727,2023-09-29 09:00:00,349,Junius St ,Brooklyn,metrocard,1,0,40.663513,-73.90245,POINT (-73.90245 40.663513)
5272116,2024-01-30 17:00:00,427,West Farms Sq-E Tremont Av ,Bronx,omny,74,5,40.840294,-73.88005,POINT (-73.88005 40.840294)
4532819,2024-01-20 03:00:00,385,176 St ,Bronx,omny,5,0,40.84848,-73.9118,POINT (-73.9118 40.84848)
7579303,2023-01-02 14:00:00,N095,Fulton St ,Manhattan,metrocard,1239,2,40.71037292480469,-74.0065689086914,POINT (-74.0065689086914 40.71037292480469)
7499275,2022-07-07 05:00:00,R320,Freeman St ,Bronx,omny,41,0,40.82999420166016,-73.8918685913086,POINT (-73.8918685913086 40.829994201660156)
9956215,2023-01-26 23:00:00,B014,Parkside Av ,Brooklyn,omny,11,1,40.65529251098633,-73.96149444580078,POINT (-73.96149444580078 40.65529251098633)
3520237,2024-01-05 16:00:00,90,Van Siclen Av ,Brooklyn,metrocard,6,0,40.678024,-73.891685,POINT (-73.891685 40.678024)
7386899,2024-02-29 14:00:00,458,46 St-Bliss St ,Queens,metrocard,48,0,40.743134,-73.918434,POINT (-73.918434 40.743134)
11535091,2022-05-07 18:00:00,R637,Winthrop St ,Brooklyn,omny,36,0,40.65665054321289,-73.95020294189453,POINT (-73.95020294189453 40.65665054321289)
481897,2023-11-07 19:00:00,204,Beach 67 St ,Queens,metrocard,6,0,40.590927,-73.79692,POINT (-73.79692 40.590927)
729325,2023-11-27 13:00:00,145,190 St ,Manhattan,omny,1,0,40.8590202331543,-73.9341812133789,POINT (-73.9341812133789 40.8590202331543)
1855238,2023-02-10 14:00:00,R131,23 St ,Manhattan,metrocard,408,17,40.74407958984375,-73.99565887451172,POINT (-73.99565887451172 40.74407958984375)
570664,2023-10-07 02:00:00,450,103 St-Corona Plaza ,Queens,omny,10,0,40.7498664855957,-73.86270141601562,POINT (-73.86270141601562 40.7498664855957)
1809202,2023-10-24 16:00:00,455,69 St ,Queens,metrocard,1,0,40.746326,-73.8964,POINT (-73.8964 40.746326)
4700156,2022-02-03 20:00:00,E016,Bay 50 St ,Brooklyn,metrocard,24,0,40.58884048461914,-73.9837646484375,POINT (-73.9837646484375 40.58884048461914)
2014824,2023-12-15 10:00:00,450,103 St-Corona Plaza ,Queens,metrocard,259,0,40.749866,-73.8627,POINT (-73.8627 40.749866)
7633298,2023-01-28 11:00:00,H013,Graham Av ,Brooklyn,omny,260,5,40.71456527709961,-73.94405364990234,POINT (-73.94405364990234 40.71456527709961)
9092359,2023-01-16 21:00:00,R532,Mets-Willets Point ,Queens,metrocard,13,0,40.75462341308594,-73.84562683105469,POINT (-73.84562683105469 40.75462341308594)
11551861,2023-06-05 20:00:00,R637,Winthrop St ,Brooklyn,metrocard,68,0,40.65665054321289,-73.95020294189453,POINT (-73.95020294189453 40.65665054321289)
106626,2023-11-18 12:00:00,69,25 Av ,Brooklyn,metrocard,21,0,40.597706,-73.98683,POINT (-73.98683 40.597706)
1807857,2023-10-24 16:00:00,292,Fulton St ,Brooklyn,metrocard,9,1,40.68712,-73.97537,POINT (-73.97537 40.68712)
6824264,2024-02-21 16:00:00,434,3 Av-149 St ,Bronx,metrocard,71,0,40.81611,-73.917755,POINT (-73.917755 40.81611)
2480508,2023-12-21 22:00:00,453,82 St-Jackson Hts ,Queens,metrocard,14,1,40.747658,-73.8837,POINT (-73.8837 40.747658)
1861382,2022-12-29 15:00:00,R226,23 St ,Manhattan,omny,404,9,40.739864349365234,-73.98660278320312,POINT (-73.98660278320312 40.739864349365234)
9582699,2023-04-22 06:00:00,H039,New Lots Av ,Brooklyn,metrocard,66,11,40.65873336791992,-73.89923095703125,POINT (-73.89923095703125 40.65873336791992)
3796110,2022-12-28 12:00:00,R526,82 St-Jackson Hts ,Queens,omny,183,8,40.747657775878906,-73.88369750976562,POINT (-73.88369750976562 40.747657775878906)
3914181,2022-05-30 02:00:00,N043,86 St ,Manhattan,omny,3,0,40.78586959838867,-73.96891784667969,POINT (-73.96891784667969 40.78586959838867)
6165344,2022-06-25 05:00:00,R639,Church Av ,Brooklyn,omny,22,3,40.65084457397461,-73.94957733154297,POINT (-73.94957733154297 40.65084457397461)
297286,2023-10-03 10:00:00,33,45 St ,Brooklyn,metrocard,15,0,40.648937,-74.01001,POINT (-74.01001 40.648937)
711166,2023-11-27 08:00:00,329,Rector St ,Manhattan,metrocard,45,0,40.70751,-74.01379,POINT (-74.01379 40.70751)
50498,2022-10-31 20:00:00,R170,103 St ,Manhattan,omny,140,3,40.79944610595703,-73.96837615966797,POINT (-73.96837615966797 40.79944610595703)
503316,2023-10-06 05:00:00,254,Jamaica-179 St ,Queens,metrocard,130,0,40.712646,-73.78381,POINT (-73.78381 40.712646)
307121,2023-11-21 11:00:00,145,190 St ,Manhattan,metrocard,15,0,40.85902,-73.93418,POINT (-73.93418 40.85902)
282438,2023-10-03 06:00:00,145,190 St ,Manhattan,metrocard,17,0,40.85902,-73.93418,POINT (-73.93418 40.85902)
891392,2023-02-20 21:00:00,N542,15 St-Prospect Park ,Brooklyn,metrocard,12,0,40.66036605834961,-73.9794921875,POINT (-73.9794921875 40.66036605834961)
10011938,2023-05-20 07:00:00,R328,Pelham Pkwy ,Bronx,metrocard,139,13,40.85719299316406,-73.86761474609375,POINT (-73.86761474609375 40.85719299316406)
323402,2023-11-21 16:00:00,263,63 Dr-Rego Park ,Queens,metrocard,68,0,40.729847,-73.8616,POINT (-73.8616 40.729847)
1036548,2023-02-04 09:00:00,N016A,163 St-Amsterdam Av ,Manhattan,metrocard,69,2,40.83601379394531,-73.93989562988281,POINT (-73.93989562988281 40.83601379394531)
2843833,2023-12-27 06:00:00,126,Jefferson St ,Brooklyn,metrocard,1,0,40.706608,-73.92291,POINT (-73.92291 40.706608)
3295772,2024-01-02 15:00:00,307,116 St-Columbia University ,Manhattan,metrocard,50,0,40.80772,-73.96411,POINT (-73.96411 40.80772)
116188,2023-11-02 13:00:00,216,174-175 Sts ,Bronx,omny,45,0,40.84590148925781,-73.9101333618164,POINT (-73.9101333618164 40.84590148925781)
199347,2022-08-28 05:00:00,R254,110 St ,Manhattan,omny,9,0,40.795021057128906,-73.94425201416016,POINT (-73.94425201416016 40.795021057128906)
9328408,2022-11-30 23:00:00,J009,Myrtle Av ,Brooklyn,metrocard,36,3,40.697208404541016,-73.93565368652344,POINT (-73.93565368652344 40.697208404541016)
4953204,2023-03-26 21:00:00,N193,Beach 44 St ,Queens,metrocard,2,0,40.59294128417969,-73.77601623535156,POINT (-73.77601623535156 40.59294128417969)
3278324,2024-01-02 10:00:00,162,50 St ,Manhattan,metrocard,21,0,40.762455,-73.985985,POINT (-73.985985 40.762455)
9982976,2022-06-12 09:00:00,R423,Pelham Bay Park ,Bronx,omny,18,3,40.85246276855469,-73.82811737060547,POINT (-73.82811737060547 40.85246276855469)
2878738,2022-12-06 04:00:00,N056,50 St ,Manhattan,omny,1,0,40.762454986572266,-73.9859848022461,POINT (-73.9859848022461 40.762454986572266)
4916854,2022-10-04 17:00:00,N195,Beach 25 St ,Queens,metrocard,26,0,40.60006713867188,-73.7613525390625,POINT (-73.7613525390625 40.600067138671875)
6342483,2024-02-14 18:00:00,349,Junius St ,Brooklyn,metrocard,4,0,40.663513,-73.90245,POINT (-73.90245 40.663513)
198513,2022-07-18 21:00:00,R254,110 St ,Manhattan,omny,21,0,40.795021057128906,-73.94425201416016,POINT (-73.94425201416016 40.795021057128906)
278366,2023-11-04 20:00:00,358,Newkirk Av-Little Haiti ,Brooklyn,metrocard,2,1,40.63997,-73.94841,POINT (-73.94841 40.63997)
905491,2023-10-11 21:00:00,292,Fulton St ,Brooklyn,metrocard,6,0,40.68712,-73.97537,POINT (-73.97537 40.68712)
6725750,2024-02-20 09:00:00,284,Nassau Av ,Brooklyn,metrocard,12,0,40.724636,-73.95128,POINT (-73.95128 40.724636)
3837363,2023-07-29 18:00:00,J030,85 St-Forest Pkwy ,Queens,metrocard,49,0,40.69243621826172,-73.8600082397461,POINT (-73.8600082397461 40.69243621826172)
5693220,2024-02-05 17:00:00,156,103 St ,Manhattan,metrocard,16,1,40.796093,-73.96146,POINT (-73.96146 40.796093)
6240360,2024-02-13 10:00:00,108,Middle Village-Metropolitan Av ,Queens,omny,24,7,40.711395,-73.8896,POINT (-73.8896 40.711395)
3769071,2023-02-25 06:00:00,N131,80 St ,Queens,metrocard,50,0,40.67937088012695,-73.85899353027344,POINT (-73.85899353027344 40.67937088012695)
5079202,2022-12-12 13:00:00,N185,Beach 98 St ,Queens,metrocard,5,0,40.58530807495117,-73.820556640625,POINT (-73.820556640625 40.58530807495117)
376903,2023-11-22 10:00:00,301,181 St ,Manhattan,metrocard,49,0,40.849506,-73.93359,POINT (-73.93359 40.849506)
1069546,2023-12-02 05:00:00,340,Grand Army Plaza ,Brooklyn,omny,1,0,40.675235748291016,-73.9710464477539,POINT (-73.9710464477539 40.675235748291016)
7366508,2024-02-29 08:00:00,176,Lafayette Av ,Brooklyn,omny,245,4,40.68611,-73.973946,POINT (-73.973946 40.68611)
9477204,2023-09-19 22:00:00,N562,Neptune Av ,Brooklyn,metrocard,3,0,40.58101272583008,-73.97457122802734,POINT (-73.97457122802734 40.58101272583008)
1732062,2023-04-01 10:00:00,N603,21 St-Queensbridge ,Queens,omny,117,31,40.75420379638672,-73.94283294677734,POINT (-73.94283294677734 40.75420379638672)
3786366,2024-01-09 14:00:00,299,Dyckman St ,Manhattan,metrocard,32,2,40.86053,-73.92554,POINT (-73.92554 40.86053)
1999951,2023-10-27 07:00:00,392,125 St ,Manhattan,metrocard,115,0,40.80414,-73.93759,POINT (-73.93759 40.80414)
1114666,2023-10-14 19:00:00,141,Park Pl ,Brooklyn,metrocard,3,0,40.67477,-73.95763,POINT (-73.95763 40.67477)
5922445,2024-02-08 19:00:00,382,Fordham Rd ,Bronx,metrocard,12,0,40.862804,-73.90103,POINT (-73.90103 40.862804)
7043624,2024-02-24 18:00:00,5,36 Av ,Queens,metrocard,19,0,40.756805,-73.92957,POINT (-73.92957 40.756805)
9279284,2022-12-02 02:00:00,R293,Mosholu Pkwy ,Bronx,omny,2,0,40.8797492980957,-73.88465881347656,POINT (-73.88465881347656 40.8797492980957)
3498915,2024-01-05 10:00:00,320,23 St ,Manhattan,metrocard,63,0,40.74408,-73.99566,POINT (-73.99566 40.74408)
433962,2023-02-01 22:00:00,J037,121 St ,Queens,omny,4,2,40.70049285888672,-73.82829284667969,POINT (-73.82829284667969 40.70049285888672)
512172,2023-10-06 08:00:00,378,Woodlawn ,Bronx,omny,82,24,40.88603591918945,-73.87875366210938,POINT (-73.87875366210938 40.88603591918945)
3780582,2024-01-09 13:00:00,299,Dyckman St ,Manhattan,omny,1,0,40.86053,-73.92554,POINT (-73.92554 40.86053)
6833648,2024-02-21 19:00:00,78,Avenue U ,Brooklyn,omny,18,5,40.597473,-73.97913,POINT (-73.97913 40.597473)
109975,2023-08-15 06:00:00,N037,103 St ,Manhattan,metrocard,48,0,40.79609298706055,-73.96145629882812,POINT (-73.96145629882812 40.79609298706055)
3595880,2024-01-06 19:00:00,371,Hunts Point Av ,Bronx,metrocard,1,0,40.82095,-73.89055,POINT (-73.89055 40.82095)
2121862,2023-07-28 18:00:00,R133,28 St ,Manhattan,metrocard,316,0,40.747215270996094,-73.99336242675781,POINT (-73.99336242675781 40.747215270996094)
40532,2022-08-21 05:00:00,R170,103 St ,Manhattan,omny,1,0,40.79944610595703,-73.96837615966797,POINT (-73.96837615966797 40.79944610595703)
6008533,2024-02-09 22:00:00,421,Gun Hill Rd ,Bronx,omny,28,2,40.87785,-73.86626,POINT (-73.86626 40.87785)
915744,2023-10-12 01:00:00,266,Elmhurst Av ,Queens,metrocard,1,0,40.742455,-73.88202,POINT (-73.88202 40.742455)
5667829,2024-02-05 10:00:00,258,Briarwood ,Queens,metrocard,13,0,40.70918,-73.82057,POINT (-73.82057 40.70918)
721969,2023-11-11 01:00:00,256,Parsons Blvd ,Queens,metrocard,4,0,40.707565,-73.80333,POINT (-73.80333 40.707565)
4140210,2024-01-14 16:00:00,421,Gun Hill Rd ,Bronx,metrocard,5,4,40.87785,-73.86626,POINT (-73.86626 40.87785)
3239532,2024-01-01 19:00:00,403,33 St ,Manhattan,metrocard,4,0,40.746082,-73.98208,POINT (-73.98208 40.746082)
7064440,2023-07-20 04:00:00,N128,Euclid Av ,Brooklyn,metrocard,50,0,40.67537689208984,-73.87210845947266,POINT (-73.87210845947266 40.675376892089844)
7315969,2024-02-28 15:00:00,427,West Farms Sq-E Tremont Av ,Bronx,metrocard,22,0,40.840294,-73.88005,POINT (-73.88005 40.840294)
6904838,2023-06-13 17:00:00,R325,East 180 St ,Bronx,omny,96,28,40.84189224243164,-73.87348937988281,POINT (-73.87348937988281 40.84189224243164)
8175415,2023-04-10 10:00:00,R507,Hunters Point Av ,Queens,metrocard,70,4,40.74221420288086,-73.94891357421875,POINT (-73.94891357421875 40.74221420288086)
5715837,2023-02-23 06:00:00,R330,Burke Av ,Bronx,omny,53,0,40.87135696411133,-73.8671646118164,POINT (-73.8671646118164 40.87135696411133)
1548472,2022-07-27 09:00:00,N006A,190 St ,Manhattan,omny,73,0,40.8590202331543,-73.9341812133789,POINT (-73.9341812133789 40.8590202331543)
3851840,2022-12-03 21:00:00,R164,86 St ,Manhattan,omny,237,4,40.78864288330078,-73.9762191772461,POINT (-73.9762191772461 40.78864288330078)
1491711,2023-12-08 04:00:00,455,69 St ,Queens,omny,8,0,40.746326,-73.8964,POINT (-73.8964 40.746326)
3257282,2024-01-02 03:00:00,365,Castle Hill Av ,Bronx,metrocard,4,0,40.834255,-73.85122,POINT (-73.85122 40.834255)
2519190,2023-12-22 12:00:00,241,15 St-Prospect Park ,Brooklyn,metrocard,17,3,40.660366,-73.97949,POINT (-73.97949 40.660366)
5587661,2023-01-23 15:00:00,R326,Bronx Park East ,Bronx,omny,18,0,40.84882736206055,-73.86845397949219,POINT (-73.86845397949219 40.84882736206055)
1136900,2022-10-04 00:00:00,N340A,169 St ,Queens,metrocard,10,2,40.71046829223633,-73.7936019897461,POINT (-73.7936019897461 40.71046829223633)
597250,2023-06-30 05:00:00,R306,135 St ,Manhattan,omny,33,0,40.81422805786133,-73.9407730102539,POINT (-73.9407730102539 40.81422805786133)
11277243,2023-02-18 23:00:00,R106,WTC Cortlandt ,Manhattan,metrocard,24,0,40.71183395385742,-74.01219177246094,POINT (-74.01219177246094 40.71183395385742)
1872957,2023-03-12 15:00:00,R226,23 St ,Manhattan,omny,337,4,40.739864349365234,-73.98660278320312,POINT (-73.98660278320312 40.739864349365234)
2241524,2023-12-18 17:00:00,36,Bay Ridge Av ,Brooklyn,metrocard,9,0,40.634968,-74.02338,POINT (-74.02338 40.634968)
6018864,2022-10-23 05:00:00,K017,Central Av ,Brooklyn,omny,2,0,40.69785690307617,-73.92739868164062,POINT (-73.92739868164062 40.69785690307617)
10263629,2022-02-16 22:00:00,R509,Queensboro Plaza ,Queens,metrocard,138,2,40.75058364868164,-73.94020080566406,POINT (-73.94020080566406 40.75058364868164)
9546157,2022-08-06 04:00:00,R634,New Lots Av ,Brooklyn,metrocard,34,3,40.666236877441406,-73.88407897949219,POINT (-73.88407897949219 40.666236877441406)
935628,2022-09-18 08:00:00,N017,155 St ,Manhattan,omny,13,0,40.83051681518555,-73.94151306152344,POINT (-73.94151306152344 40.83051681518555)
1294785,2023-12-05 12:00:00,443,Baychester Av ,Bronx,metrocard,5,0,40.878662,-73.83859,POINT (-73.83859 40.878662)
2111570,2023-05-16 05:00:00,C016,25 St ,Brooklyn,omny,9,0,40.66039657592773,-73.99809265136719,POINT (-73.99809265136719 40.660396575927734)
2915429,2023-12-28 06:00:00,298,207 St ,Manhattan,metrocard,41,16,40.86462,-73.91882,POINT (-73.91882 40.86462)
2129054,2022-12-10 11:00:00,R133,28 St ,Manhattan,omny,197,0,40.747215270996094,-73.99336242675781,POINT (-73.99336242675781 40.747215270996094)
5062134,2022-10-15 06:00:00,N184,Beach 90 St ,Queens,omny,3,0,40.588035583496094,-73.81364440917969,POINT (-73.81364440917969 40.588035583496094)
5592426,2024-02-04 06:00:00,268,65 St ,Queens,metrocard,13,0,40.74967,-73.89845,POINT (-73.89845 40.74967)
2606854,2023-12-23 17:00:00,240,7 Av ,Brooklyn,metrocard,12,0,40.66627,-73.98031,POINT (-73.98031 40.66627)
1425696,2023-10-19 06:00:00,134,Sutter Av ,Brooklyn,metrocard,14,0,40.66937,-73.90198,POINT (-73.90198 40.66937)
4210095,2024-01-15 16:00:00,372,Longwood Av ,Bronx,metrocard,28,2,40.816105,-73.89644,POINT (-73.89644 40.816105)
472817,2023-10-05 17:00:00,176,Lafayette Av ,Brooklyn,metrocard,55,1,40.68611,-73.973946,POINT (-73.973946 40.68611)
2228544,2023-12-18 14:00:00,314,66 St-Lincoln Center ,Manhattan,metrocard,30,1,40.77344,-73.98221,POINT (-73.98221 40.77344)
6242513,2024-02-13 11:00:00,621,Broadway Junction ,Brooklyn,metrocard,23,5,40.678333,-73.90532,POINT (-73.90532 40.678333)
1243680,2023-10-16 18:00:00,47,Newkirk Plaza ,Brooklyn,metrocard,49,3,40.635082,-73.96279,POINT (-73.96279 40.635082)
5103765,2023-08-25 21:00:00,H009,Bedford Av ,Brooklyn,omny,864,4,40.71730422973633,-73.95687103271484,POINT (-73.95687103271484 40.71730422973633)
5747071,2024-02-06 11:00:00,316,50 St ,Manhattan,metrocard,7,0,40.761726,-73.98385,POINT (-73.98385 40.761726)
2336944,2022-04-13 07:00:00,R516,33 St-Rawson St ,Queens,metrocard,64,1,40.74458694458008,-73.93099975585938,POINT (-73.93099975585938 40.74458694458008)
508791,2023-03-17 15:00:00,R258,125 St ,Manhattan,metrocard,1041,49,40.80413818359375,-73.93759155273438,POINT (-73.93759155273438 40.80413818359375)
4400842,2023-09-09 02:00:00,R515,Astoria-Ditmars Blvd ,Queens,metrocard,10,0,40.7750358581543,-73.91203308105469,POINT (-73.91203308105469 40.7750358581543)
8440425,2022-12-05 19:00:00,R528,Junction Blvd ,Queens,metrocard,373,5,40.7491455078125,-73.8695297241211,POINT (-73.8695297241211 40.7491455078125)
1001429,2023-12-01 06:00:00,136,New Lots Av ,Brooklyn,metrocard,7,1,40.658733,-73.89923,POINT (-73.89923 40.658733)
1187219,2022-04-14 08:00:00,N209,170 St ,Bronx,omny,103,2,40.83930587768555,-73.91339874267578,POINT (-73.91339874267578 40.83930587768555)
10519581,2023-07-10 23:00:00,R628,Saratoga Av ,Brooklyn,omny,5,0,40.66145324707031,-73.91632843017578,POINT (-73.91632843017578 40.66145324707031)
4077183,2024-01-13 15:00:00,138,Canarsie-Rockaway Pkwy ,Brooklyn,metrocard,3,0,40.646652,-73.90185,POINT (-73.90185 40.646652)
721226,2022-05-09 21:00:00,A034,14 St-Union Sq ,Manhattan,omny,1081,2,40.73573684692383,-73.98995208740234,POINT (-73.98995208740234 40.73573684692383)
6773046,2024-02-20 23:00:00,284,Nassau Av ,Brooklyn,metrocard,2,0,40.724636,-73.95128,POINT (-73.95128 40.724636)
4323915,2024-01-17 07:00:00,461,Queensboro Plaza ,Queens,metrocard,112,40,40.750584,-73.9402,POINT (-73.9402 40.750584)
9733104,2022-05-26 18:00:00,N224,Norwood-205 St ,Bronx,metrocard,95,6,40.87480926513672,-73.87885284423828,POINT (-73.87885284423828 40.87480926513672)
21977,2023-11-17 08:00:00,394,110 St ,Manhattan,metrocard,60,2,40.79502,-73.94425,POINT (-73.94425 40.79502)
1635115,2023-10-22 05:00:00,162,50 St ,Manhattan,metrocard,3,0,40.762455,-73.985985,POINT (-73.985985 40.762455)
1736242,2023-10-23 16:00:00,425,Bronx Park East ,Bronx,metrocard,17,0,40.848827,-73.868454,POINT (-73.868454 40.848827)
559833,2023-11-24 22:00:00,464,Vernon Blvd-Jackson Av ,Queens,metrocard,11,0,40.742626,-73.95358,POINT (-73.95358 40.742626)
8778341,2023-07-29 02:00:00,N110,Lafayette Av ,Brooklyn,metrocard,3,0,40.68611145019531,-73.97394561767578,POINT (-73.97394561767578 40.68611145019531)
7274279,2023-02-26 06:00:00,K024,Forest Av ,Queens,omny,13,1,40.70442199707031,-73.903076171875,POINT (-73.903076171875 40.70442199707031)
5079933,2024-01-27 21:00:00,270,46 St ,Queens,metrocard,3,0,40.756313,-73.91333,POINT (-73.91333 40.756313)
535355,2022-05-06 15:00:00,N026,125 St ,Manhattan,metrocard,993,66,40.81110763549805,-73.95234680175781,POINT (-73.95234680175781 40.81110763549805)
769879,2022-05-10 03:00:00,R178,145 St ,Manhattan,metrocard,11,0,40.8265495300293,-73.95036315917969,POINT (-73.95036315917969 40.8265495300293)
3013377,2022-11-29 04:00:00,E005,55 St ,Brooklyn,metrocard,3,0,40.63143539428711,-73.99547576904297,POINT (-73.99547576904297 40.63143539428711)
133280,2023-11-18 21:00:00,56,Ocean Pkwy ,Brooklyn,metrocard,5,0,40.576313,-73.9685,POINT (-73.9685 40.576313)
2081473,2023-12-16 09:00:00,617,Atlantic Av-Barclays Ctr ,Brooklyn,metrocard,2,0,40.683666,-73.97881,POINT (-73.97881 40.683666)
2361219,2023-12-20 09:00:00,424,Pelham Pkwy ,Bronx,omny,1,0,40.857193,-73.867615,POINT (-73.867615 40.857193)
1875586,2023-05-06 02:00:00,R226,23 St ,Manhattan,metrocard,24,0,40.739864349365234,-73.98660278320312,POINT (-73.98660278320312 40.739864349365234)
242229,2023-02-02 12:00:00,R530,111 St ,Queens,omny,85,1,40.751731872558594,-73.85533142089844,POINT (-73.85533142089844 40.751731872558594)
9841533,2022-05-03 10:00:00,N141,Ozone Park-Lefferts Blvd ,Queens,omny,29,5,40.68595123291016,-73.82579803466797,POINT (-73.82579803466797 40.685951232910156)
779450,2023-10-10 06:00:00,99,Lorimer St ,Brooklyn,metrocard,4,0,40.70387,-73.94741,POINT (-73.94741 40.70387)
1998508,2023-10-27 06:00:00,200,Beach 90 St ,Queens,metrocard,14,0,40.588036,-73.813644,POINT (-73.813644 40.588036)
5384140,2023-09-09 11:00:00,N337,Briarwood-Van Wyck Blvd ,Queens,omny,47,2,40.70917892456055,-73.82057189941406,POINT (-73.82057189941406 40.70917892456055)
1811593,2023-12-12 16:00:00,280,Jamaica-Van Wyck ,Queens,metrocard,37,0,40.702564,-73.81686,POINT (-73.81686 40.702564)
1748314,2022-03-27 16:00:00,R190,215 St ,Manhattan,omny,16,0,40.86944580078125,-73.91527557373047,POINT (-73.91527557373047 40.86944580078125)
7072219,2024-02-25 07:00:00,153,125 St ,Manhattan,metrocard,36,0,40.811108,-73.95235,POINT (-73.95235 40.811108)
10760005,2022-08-26 07:00:00,S101,St George,Staten Island,omny,88,3,40.643748,-74.073643,POINT (-74.073643 40.643748)
2910039,2023-12-28 04:00:00,613,Lexington Av ,Manhattan,omny,6,2,40.76266,-73.967255,POINT (-73.967255 40.76266)
354609,2023-08-11 09:00:00,R256,116 St ,Manhattan,metrocard,284,13,40.79862976074219,-73.94161987304688,POINT (-73.94161987304688 40.79862976074219)
144063,2023-10-01 06:00:00,225,47-50 Sts-Rockefeller Ctr ,Manhattan,metrocard,2,0,40.758663,-73.98133,POINT (-73.98133 40.758663)
693362,2023-11-27 02:00:00,119,1 Av ,Manhattan,metrocard,8,0,40.730953,-73.98163,POINT (-73.98163 40.730953)
7107104,2024-02-25 18:00:00,299,Dyckman St ,Manhattan,metrocard,11,0,40.86053,-73.92554,POINT (-73.92554 40.86053)
1142231,2022-05-17 12:00:00,N340A,169 St ,Queens,omny,51,7,40.71046829223633,-73.7936019897461,POINT (-73.7936019897461 40.71046829223633)
11001677,2022-07-08 09:00:00,N060,Times Sq-42 St ,Manhattan,metrocard,3840,34,40.75730895996094,-73.98196411132812,POINT (-73.98196411132812 40.75730895996094)
1914619,2022-09-17 01:00:00,N508,23 St ,Manhattan,metrocard,38,1,40.74287796020508,-73.9928207397461,POINT (-73.9928207397461 40.74287796020508)
1409695,2023-12-07 00:00:00,36,Bay Ridge Av ,Brooklyn,omny,3,0,40.63496780395508,-74.02337646484375,POINT (-74.02337646484375 40.63496780395508)
8709056,2023-05-20 15:00:00,N119,Kingston-Throop Avs ,Brooklyn,metrocard,83,1,40.6799201965332,-73.94085693359375,POINT (-73.94085693359375 40.6799201965332)
4063672,2024-01-13 11:00:00,232,2 Av ,Manhattan,omny,5,0,40.7234,-73.98994,POINT (-73.98994 40.7234)
956768,2023-10-12 14:00:00,259,Kew Gardens-Union Tpke ,Queens,metrocard,78,0,40.71444,-73.83101,POINT (-73.83101 40.71444)
1538672,2023-09-09 03:00:00,N006A,190 St ,Manhattan,omny,2,0,40.8590202331543,-73.9341812133789,POINT (-73.9341812133789 40.8590202331543)
1635626,2023-12-10 05:00:00,94,Halsey St ,Brooklyn,metrocard,8,0,40.68637,-73.91656,POINT (-73.91656 40.68637)
2869969,2023-12-27 14:00:00,129,Halsey St ,Queens,metrocard,13,0,40.695602,-73.90408,POINT (-73.90408 40.695602)
4259316,2023-04-15 15:00:00,R329,Allerton Av ,Bronx,metrocard,43,2,40.86546325683594,-73.86735534667969,POINT (-73.86735534667969 40.86546325683594)
93161,2023-09-30 10:00:00,369,Elder Av ,Bronx,metrocard,3,0,40.828583,-73.87916,POINT (-73.87916 40.828583)
1490049,2023-10-20 02:00:00,217,170 St ,Bronx,metrocard,2,0,40.839306,-73.9134,POINT (-73.9134 40.839306)
